Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
11. The Black Cat,1934,1h 5m,Not Rated,6.9,14K,,American honeymooners in Hungary become trapped in the home of a Satan-worshipping priest when the bride is taken there for medical help following a road accident.,https://www.imdb.com/title/tt0024894/?ref_=sr_i_11,"['Edgar Allan Poe', 'Peter Ruric', 'Edgar G. Ulmer']",['Edgar G. Ulmer'],"['Boris Karloff', 'Bela Lugosi', 'David Manners', 'Julie Bishop', 'Egon Brecher', 'Harry Cording', 'Lucille Lund', 'Henry Armetta', 'Albert Conti', 'Virginia Ainsworth']","$95,745 (estimated)",,$180,,"May 7, 1934",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA']",['Universal Pictures'],"Awards, 2 wins & 1 nomination total","['Witch Horror', 'Crime', 'Horror', 'Romance', 'Thriller']","['English', 'Latin', 'Hungarian']"
12. Cleopatra,1934,1h 40m,Approved,6.8,4.9K,,"The man-hungry Queen of Egypt leads Julius Caesar and Marc Antony astray, amid scenes of DeMillean splendor.",https://www.imdb.com/title/tt0024991/?ref_=sr_i_12,"['Waldemar Young', 'Vincent Lawrence', 'Bartlett Cormack']",['Cecil B. DeMille'],"['Claudette Colbert', 'Warren William', 'Henry Wilcoxon', 'Joseph Schildkraut', 'Ian Keith', 'Gertrude Michael', 'C. Aubrey Smith', 'Irving Pichel', 'Arthur Hohl', 'Edwin Maxwell']",,,,,"October 5, 1934",['United States'],"['El Segundo, California, USA']",['Paramount Pictures'],"Won 1 Oscar, 2 wins & 4 nominations total","['Biography', 'Drama', 'History', 'War']",['English']
13. Of Human Bondage,1934,1h 23m,Approved,7.0,8.7K,,"A young man finds himself attracted to a cold, unfeeling waitress who might ultimately destroy them both.",https://www.imdb.com/title/tt0025586/?ref_=sr_i_13,"['Lester Cohen', 'W. Somerset Maugham', 'Ann Coleman']",['John Cromwell'],"['Bette Davis', 'Leslie Howard', 'Frances Dee', 'Kay Johnson', 'Reginald Denny', 'Alan Hale', 'Reginald Sheffield', 'Reginald Owen', 'Desmond Roberts', 'Charles Coleman']","$403,000 (estimated)",,,,"July 20, 1934",['United States'],"['RKO Studios - 780 N. Gower Street, Hollywood, Los Angeles, California, USA (Studio)']",['RKO Radio Pictures'],"Nominated for 1 Oscar, 3 wins & 1 nomination total","['Dark Romance', 'Film Noir', 'Medical Drama', 'Tragedy', 'Tragic Romance', 'Drama', 'Romance']","['English', 'French']"
14. The Gay Divorcee,1934,1h 47m,Approved,7.4,9K,80.0,A woman thinks a flirting man is the co-respondent her lawyer has hired to expedite her divorce.,https://www.imdb.com/title/tt0025164/?ref_=sr_i_14,"['Dwight Taylor', 'Kenneth S. Webb', 'Samuel Hoffenstein']",['Mark Sandrich'],"['Fred Astaire', 'Ginger Rogers', 'Alice Brady', 'Edward Everett Horton', 'Erik Rhodes', 'Eric Blore', 'Lillian Miles', 'Charles Coleman', 'William Austin', 'Betty Grable']","$520,000 (estimated)",,"$6,879",,"October 12, 1934",['United States'],"['Santa Monica, California, USA (Exterior)']",['RKO Radio Pictures'],"Won 1 Oscar, 4 wins & 5 nominations total","['Screwball Comedy', 'Comedy', 'Musical', 'Romance']","['English', 'French', 'Italian']"
15. A Lost Lady,1934,1h 1m,Approved,6.0,577,,"Two days before Marian and Ned are to be married, he is killed by the husband of a woman he was seeing on the side. Marian becomes withdrawn and they send her to the Canadian Rockies for rest. While on a walk, she accidentally falls off a ledge and twists her ankle. She is found and rescued by Dan Forrester and his dog Sandy. He visits Marian every day even though she is still bitter. When it is time to go, he asks her to marry him and she accepts even though she will never love again. Back home in Chicago, Dan dotes on Marian and even builds a house in the country for his 'perfect wife'. Everything is going well until Marian meets a brash young transport owner named Frank. She rejects his advances, but he persists. When Dan leaves on business, Frank entertains her every day and Marian realizes that she may find love again after all.",https://www.imdb.com/title/tt0025422/?ref_=sr_i_15,"['Willa Cather', 'Gene Markey', 'Kathryn Scola']","['Alfred E. Green', 'Phil Rosen']","['Barbara Stanwyck', 'Frank Morgan', 'Ricardo Cortez', 'Lyle Talbot', 'Phillip Reed', 'Hobart Cavanaugh', 'Henry Kolker', 'Rafaela Ottiano', 'Edward McWade', 'Walter Walker']","$230,000 (estimated)",,,,"September 29, 1934",['United States'],"['Lake Arrowhead, San Bernardino National Forest, California, USA']",['First National Pictures'],,"['Drama', 'Romance']",['English']
16. The Scarlet Pimpernel,1934,1h 37m,Approved,7.3,4.9K,,"A noblewoman discovers her husband is The Scarlet Pimpernel, a vigilante who rescues aristocrats from the blade of the guillotine.",https://www.imdb.com/title/tt0025748/?ref_=sr_i_16,"['Baroness Emmuska Orczy', 'Alexander Korda', 'Montagu Barstow']",['Harold Young'],"['Leslie Howard', 'Merle Oberon', 'Raymond Massey', 'Nigel Bruce', 'Bramwell Fletcher', 'Anthony Bushell', 'Joan Gardner', 'Walter Rilla', 'Mabel Terry-Lewis', 'O.B. Clarence']",,,"£420,000",,"February 7, 1935",['United Kingdom'],"['Denham Studios, Denham, Buckinghamshire, England, UK (Studio)']",['London Film Productions'],"Awards, 3 wins total","['Swashbuckler', 'Adventure', 'Drama']","['English', 'French']"
17. The Lost Patrol,1934,1h 13m,Approved,6.8,3.8K,,"A dozen British soldiers, lost in a Mesopotamian desert during World War I, are menaced by unseen Arab enemies.",https://www.imdb.com/title/tt0025423/?ref_=sr_i_17,"['Dudley Nichols', 'Garrett Fort', 'Philip MacDonald']",['John Ford'],"['Victor McLaglen', 'Boris Karloff', 'Wallace Ford', 'Reginald Denny', 'J.M. Kerrigan', 'Billy Bevan', 'Alan Hale', 'Brandon Hurst', 'Douglas Walton', 'Sammy Stein']","$254,000 (estimated)",,,,"February 16, 1934",['United States'],"['Buttercup Dunes, Imperial County, California, USA']",['RKO Radio Pictures'],"Nominated for 1 Oscar, 3 wins & 1 nomination total","['Action', 'Adventure', 'Drama', 'War']",['English']
18. The Scarlet Empress,1934,1h 44m,Approved,7.5,7.5K,,"A German noblewoman enters into a loveless marriage with the dim-witted, unstable heir to the Russian throne, then plots to oust him from power.",https://www.imdb.com/title/tt0025746/?ref_=sr_i_18,"['Manuel Komroff', 'Eleanor McGeary']",['Josef von Sternberg'],"['Marlene Dietrich', 'John Lodge', 'Sam Jaffe', 'Louise Dresser', 'C. Aubrey Smith', 'Gavin Gordon', 'Olive Tell', 'Ruthelma Stevens', 'Davison Clark', 'Erville Alderson']","$900,000 (estimated)",,"$3,353",,"September 7, 1934",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],"Awards, 1 win total","['Period Drama', 'Drama', 'History', 'Romance', 'War']",['English']
19. Thirty Day Princess,1934,1h 14m,Approved,6.7,1.3K,,"A European princess arrives in New York City to secure a much-needed loan for her country. She contracts the mumps, and an actress who looks exactly like her is hired to impersonate her.",https://www.imdb.com/title/tt0025880/?ref_=sr_i_19,"['Preston Sturges', 'Frank Partos', 'Sam Hellman']",['Marion Gering'],"['Sylvia Sidney', 'Cary Grant', 'Edward Arnold', 'Henry Stephenson', 'Vince Barnett', 'Edgar Norton', 'Ray Walker', 'Lucien Littlefield', 'Robert McWade', 'George Baxter']",,,,,"May 18, 1934",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA']","['B.P. Schulberg Productions', 'Paramount Pictures']",,"['Comedy', 'Romance']",['English']
20. Gambling Lady,1934,1h 6m,Approved,6.5,1.2K,,"Lady Lee, gambler's daughter, plies her trade while pondering the proposal of a social-register suitor.",https://www.imdb.com/title/tt0025161/?ref_=sr_i_20,"['Ralph Block', 'Doris Malloy']",['Archie Mayo'],"['Barbara Stanwyck', 'Joel McCrea', ""Pat O'Brien"", 'Claire Dodd', 'C. Aubrey Smith', 'Robert Barrat', 'Arthur Vinton', 'Phillip Reed', 'Philip Faversham', 'Robert Elliott']",,,,,"March 31, 1934",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],,"['Drama', 'Mystery']",['English']
21. Treasure Island,1934,1h 50m,Approved,7.1,3.3K,,Young Jim Hawkins is torn between his loyalty to his benefactors and his affection for lovable rogue Long John Silver in their struggle to recover a buried pirate treasure.,https://www.imdb.com/title/tt0025907/?ref_=sr_i_21,"['Robert Louis Stevenson', 'John Lee Mahin', 'John Howard Lawson']",['Victor Fleming'],"['Wallace Beery', 'Jackie Cooper', 'Lionel Barrymore', 'Otto Kruger', 'Lewis Stone', 'Nigel Bruce', ""Charles 'Chic' Sale"", 'William V. Mong', 'Charles McNaughton', 'Dorothy Peterson']",,,"$4,957,320","$2,537,520","August 17, 1934",['United States'],"['Emerald Bay, Santa Catalina Island, Channel Islands, California, USA (principal shooting location)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 4 wins total","['Sea Adventure', 'Swashbuckler', 'Adventure', 'Drama', 'Family']",['English']
22. The Painted Veil,1934,1h 25m,Approved,6.5,1.8K,,"A wife neglected by her husband, a medical researcher in China, falls in love with a dashing diplomatic attaché.",https://www.imdb.com/title/tt0025617/?ref_=sr_i_22,"['John Meehan', 'Salka Viertel', 'Edith Fitzgerald']",['Richard Boleslawski'],"['Greta Garbo', 'Herbert Marshall', 'George Brent', 'Warner Oland', 'Jean Hersholt', 'Bodil Rosing', 'Katharine Alexander', 'Cecilia Parker', 'Soo Yong', 'Forrester Harvey']","$947,000 (estimated)",,,,"November 23, 1934",['United States'],['China (background shots)'],['Metro-Goldwyn-Mayer (MGM)'],"Awards, 2 wins total","['Drama', 'Romance']","['English', 'Mandarin']"
23. Death Takes a Holiday,1934,1h 19m,Approved,6.9,2.5K,53.0,"The Grim Reaper takes the form of a Prince in an attempt to relate to humans and, along the way, also learns what it is to love.",https://www.imdb.com/title/tt0025037/?ref_=sr_i_23,"['Maxwell Anderson', 'Gladys Lehman', 'Alberto Casella']",['Mitchell Leisen'],"['Fredric March', 'Evelyn Venable', 'Guy Standing', 'Katharine Alexander', 'Gail Patrick', 'Helen Westley', 'Kathleen Howard', 'Kent Taylor', 'Henry Travers', 'G.P. Huntley']",,,,,"March 30, 1934",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],"Awards, 3 wins & 1 nomination total","['Dark Fantasy', 'Dark Romance', 'Psychological Drama', 'Supernatural Fantasy', 'Drama', 'Fantasy', 'Romance']","['English', 'French', 'Italian']"
24. Manhattan Melodrama,1934,1h 33m,Approved,7.1,5K,,The friendship between two orphans endures even though they grow up on opposite sides of the law and fall in love with the same woman.,https://www.imdb.com/title/tt0025464/?ref_=sr_i_24,"['Oliver H.P. Garrett', 'Joseph L. Mankiewicz', 'Arthur Caesar']","['W.S. Van Dyke', 'Jack Conway', 'George Cukor']","['Clark Gable', 'William Powell', 'Myrna Loy', 'Leo Carrillo', 'Nat Pendleton', 'George Sidney', 'Isabel Jewell', 'Muriel Evans', 'Thomas E. Jackson', 'Isabelle Keith']","$355,000 (estimated)",,,,"May 4, 1934",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA']","['Cosmopolitan Productions', 'Metro-Goldwyn-Mayer (MGM)']","Won 1 Oscar, 4 wins total","['Crime', 'Drama', 'Romance']",['English']
25. The Merry Widow,1934,1h 39m,Passed,7.2,3.4K,,"When a small kingdom's main taxpayer leaves for Paris, its king dispatches a dashing count to win back her allegiance.",https://www.imdb.com/title/tt0025493/?ref_=sr_i_25,"['Ernest Vajda', 'Samson Raphaelson', 'Viktor Léon']",['Ernst Lubitsch'],"['Maurice Chevalier', 'Jeanette MacDonald', 'Edward Everett Horton', 'Marcel Vallée', 'Una Merkel', 'Danièle Parola', 'George Barbier', 'André Berley', ""Fifi D'Orsay"", 'Minna Gombell']",,,"$6,014,620","$329,180","November 2, 1934",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Won 1 Oscar, 3 wins total","['Comedy', 'Musical', 'Romance']","['English', 'French']"
26. Twentieth Century,1934,1h 31m,Approved,7.3,7.5K,,"A flamboyant Broadway impresario who has fallen on hard times tries to get his former lover, now a Hollywood diva, to return and resurrect his failing career.",https://www.imdb.com/title/tt0025919/?ref_=sr_i_26,"['Charles Bruce Millholland', 'Ben Hecht', 'Charles MacArthur']",['Howard Hawks'],"['John Barrymore', 'Carole Lombard', 'Walter Connolly', 'Roscoe Karns', 'Ralph Forbes', 'Charles Lane', 'Etienne Girardot', 'Dale Fuller', 'Edgar Kennedy', 'Billie Seward']",,,"$9,800",,"May 11, 1934",['United States'],,['Columbia Pictures'],"Awards, 4 wins & 1 nomination total","['Romantic Comedy', 'Screwball Comedy', 'Comedy', 'Romance']","['English', 'German']"
27. The Barretts of Wimpole Street,1934,1h 49m,Passed,6.9,2.2K,,"Elizabeth Barrett's tyrannical father has forbidden any of his family to marry. Nevertheless, Elizabeth falls in love with the poet Robert Browning.",https://www.imdb.com/title/tt0024865/?ref_=sr_i_27,"['Rudolph Besier', 'Ernest Vajda', 'Claudine West']",['Sidney Franklin'],"['Norma Shearer', 'Fredric March', 'Charles Laughton', ""Maureen O'Sullivan"", 'Katharine Alexander', 'Ralph Forbes', 'Marion Clayton Anderson', 'Ian Wolfe', 'Ferdinand Munier', ""Una O'Connor""]",,,,,"September 21, 1934",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Nominated for 2 Oscars, 6 wins & 2 nominations total","['Biography', 'Drama', 'Romance']",['English']
28. Search for Beauty,1934,1h 18m,Approved,6.0,778,,Three con artists dupe two Olympians into serving as editors of a new health and beauty magazine which is only a front for salacious stories and pictures.,https://www.imdb.com/title/tt0025755/?ref_=sr_i_28,"['David Boehm', 'Maurine Dallas Watkins', 'Frank Butler']",['Erle C. Kenton'],"['Buster Crabbe', 'Ida Lupino', 'Robert Armstrong', 'James Gleason', 'Toby Wing', 'Gertrude Michael', 'Bradley Page', 'Frank McGlynn Sr.', 'Nora Cecil', 'Virginia Hammond']",,,,,"February 2, 1934",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],,"['Comedy', 'Crime', 'Romance']",['English']
29. Maniac,1934,51m,Not Rated,3.7,2.8K,,A former vaudevillian gifted at impersonation assists a mad scientist in reanimating corpses and soon goes mad himself.,https://www.imdb.com/title/tt0025465/?ref_=sr_i_29,['Hildegarde Stadie'],['Dwain Esper'],"['Bill Woods', 'Horace B. Carpenter', 'Ted Edwards', 'Phyllis Diller', 'Thea Ramsey', 'Jenny Dark', 'Marvelle Andre', 'Celia McCann', 'John P. Wade', 'Marian Constance Blackton']","$5,000 (estimated)",,,,"September 11, 1934",['United States'],"['Los Angeles, California, USA']",['Roadshow Attractions'],,"['B-Horror', 'Body Horror', 'Psychological Horror', 'Horror', 'Sci-Fi']",['English']
30. Anne of Green Gables,1934,1h 18m,Approved,7.0,1.5K,,A romantic teenage girl is adopted by a pair of elderly siblings in turn-of-the-century Canada.,https://www.imdb.com/title/tt0024831/?ref_=sr_i_30,"['Sam Mintz', 'Lucy Maud Montgomery']",['George Nicholls Jr.'],"['Anne Shirley', 'Tom Brown', 'O.P. Heggie', 'Helen Westley', 'Sara Haden', 'Murray Kinnell', 'Gertrude Messinger', 'Charley Grapewin', 'Hilda Vaughn', 'June Preston']","$226,000 (estimated)",,,,"November 23, 1934",['United States'],"['RKO Studios - 780 N. Gower Street, Hollywood, Los Angeles, California, USA (Studio)']",['RKO Radio Pictures'],,"['Comedy', 'Drama', 'Family']",['English']
31. It's a Gift,1934,1h 8m,Approved,7.1,5.9K,,"A henpecked New Jersey grocer makes plans to move to California to grow oranges, despite the resistance of his overbearing wife.",https://www.imdb.com/title/tt0025318/?ref_=sr_i_31,"['Jack Cunningham', 'J.P. McEvoy', 'W.C. Fields']",['Norman Z. McLeod'],"['W.C. Fields', 'Kathleen Howard', 'Jean Rouverol', 'Julian Madison', 'Tommy Bupp', 'Baby LeRoy', 'Tammany Young', 'Morgan Wallace', 'Charles Sellon', 'Josephine Whittell']",,,,,"November 30, 1934",['United States'],"[""Encino, Los Angeles, California, USA (Fields' house - last scene)""]",['Paramount Pictures'],"Awards, 3 wins total",['Comedy'],['English']
32. Man of Aran,1934,1h 16m,Not Rated,7.1,2.4K,,"In this blend of documentary and fictional narrative from pioneering filmmaker Robert Flaherty, the everyday trials of life on Ireland's unforgiving Aran Islands are captured with attention to naturalistic beauty and historical detail.",https://www.imdb.com/title/tt0025456/?ref_=sr_i_32,['Robert J. Flaherty'],['Robert J. Flaherty'],"[""Colman 'Tiger' King"", 'Maggie Dirrane', 'Michael Dillane', 'Pat Mullin', ""Patch 'Red Beard' Ruadh"", 'Patcheen Faherty', ""Tommy O'Rourke"", ""'Big Patcheen' Conneely of the West"", 'Stephen Dirrane', 'Pat McDonough']",,,,,"October 18, 1934",['United Kingdom'],"['Aran Islands, County Galway, Ireland']",['Gainsborough Pictures'],"Awards, 3 wins total","['Docudrama', 'Sea Adventure', 'Documentary', 'Drama']",['English']
33. Bad Seed,1934,1h 17m,,6.1,1.1K,,"After his father sells his car, Henri ""borrows"" a stranger's car in order to make a date with a young woman. This act sees him fall foul of a gang of car thieves but after some discussion he joins their gang.",https://www.imdb.com/title/tt0025480/?ref_=sr_i_33,"['Jan Lustig', 'Billy Wilder', 'Max Kolpé']","['Alexander Esway', 'Billy Wilder']","['Pierre Mingand', 'Paul Escoffier', 'Danielle Darrieux', 'Raymond Galle', 'Michel Duran', 'Marcel Maupi', 'Gaby Héritier', 'Paul Velsa', 'Georges Malkine', 'Jean Wall']",,,,,"July 5, 1934",['France'],"[""Plage fluviale, L'Isle Adam, Val-d'Oise, France""]",['Compagnie Nouvelle Commerciale'],,"['Coming-of-Age', 'Quirky Comedy', 'Comedy', 'Drama', 'Romance']",['French']
34. Success at Any Price,1934,1h 14m,Approved,6.4,373,,"After his brother's 1927 murder, Joe leaves street life for business. Ambitious and rude, he pursues success and his boss's girlfriend Aggie, climbing the corporate ladder only to learn money can't buy happiness.",https://www.imdb.com/title/tt0025844/?ref_=sr_i_34,"['John Howard Lawson', 'Howard J. Green']",['J. Walter Ruben'],"['Douglas Fairbanks Jr.', 'Genevieve Tobin', 'Frank Morgan', 'Colleen Moore', 'Edward Everett Horton', 'Nydia Westman', 'Henry Kolker', 'Allen Vincent', 'Joseph E. Bernard', 'June Brewster']",,,,,"March 16, 1934",['United States'],"['Rockefeller Center, Manhattan, New York City, New York, USA (opening credits, establishing shots)']",['RKO Radio Pictures'],,"['Tragedy', 'Workplace Drama', 'Drama']",['English']
