Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
11. Little Nellie Kelly,1940,1h 38m,Approved,6.4,750,,"Irish Nellie marries Jerry despite her father's objections. They move to NY, followed by her dad. Jerry becomes a cop. After Nellie dies in childbirth, Jerry and his father-in-law clash while raising her namesake daughter.",https://www.imdb.com/title/tt0032718/?ref_=sr_i_11
12. The Thief of Bagdad,1940,1h 46m,Approved,7.4,15K,,"After being tricked and cast out of Bagdad by the evil Jaffar, King Ahmad joins forces with a thief named Abu to reclaim his throne, the city, and the Princess he loves.",https://www.imdb.com/title/tt0033152/?ref_=sr_i_12
13. The Shop Around the Corner,1940,1h 39m,Approved,8.0,41K,96,"Two employees at a gift shop can barely stand each other, without realizing that they are falling in love through the post as each other's anonymous pen pal.",https://www.imdb.com/title/tt0033045/?ref_=sr_i_13
14. My Favorite Wife,1940,1h 28m,Approved,7.2,12K,,"Missing for seven years and presumed dead, a woman returns home on the very day that her husband remarries.",https://www.imdb.com/title/tt0029284/?ref_=sr_i_14
15. Foreign Correspondent,1940,2h,Approved,7.4,25K,89,"On the eve of World War II, a young American reporter tries to expose enemy agents in London.",https://www.imdb.com/title/tt0032484/?ref_=sr_i_15
16. Waterloo Bridge,1940,1h 48m,Approved,7.7,11K,73,Myra and Roy meet and fall in love on Waterloo Bridge during an air raid. Their love will be one of the war's unspoken casualties.,https://www.imdb.com/title/tt0033238/?ref_=sr_i_16
17. The Mark of Zorro,1940,1h 34m,Approved,7.5,11K,,A young Spanish aristocrat must masquerade as a fop in order to maintain his secret identity of Zorro as he restores justice to early California.,https://www.imdb.com/title/tt0032762/?ref_=sr_i_17
18. The Blue Bird,1940,1h 28m,G,6.2,2.1K,,"Mytyl and her brother Tyltyl, a woodchopper's children, are led by the Fairy Berylune on a magical trip through the past, present, and future to locate the Blue Bird of Happiness.",https://www.imdb.com/title/tt0032264/?ref_=sr_i_18
19. The Letter,1940,1h 35m,Approved,7.5,15K,84,"The wife of a rubber plantation administrator shoots a man to death and claims it was self-defense, but a letter written in her own hand may prove her undoing.",https://www.imdb.com/title/tt0032701/?ref_=sr_i_19
20. The Sea Hawk,1940,2h 7m,Approved,7.6,11K,,"Geoffrey Thorpe, a buccaneer, is hired by Queen Elizabeth I to nag the Spanish Armada. The Armada is waiting for an attack on England and Thorpe surprises them with attacks on their galleons where he shows his skills with the sword.",https://www.imdb.com/title/tt0033028/?ref_=sr_i_20
21. Kitty Foyle,1940,1h 48m,Approved,6.9,4.2K,55,"A hard-working white-collar girl from a middle-class family meets and falls in love with a young socialite, but she soon clashes with his family.",https://www.imdb.com/title/tt0032671/?ref_=sr_i_21
22. Northwest Passage,1940,2h 6m,Approved,7.0,4.1K,,"Langdon Towne and Hunk Marriner join Major Rogers' Rangers as they wipe out an Indian village. They set out for Fort Wentworth, but when they arrive they find no soldiers and none of the supplies they expected.",https://www.imdb.com/title/tt0032851/?ref_=sr_i_22
23. The Westerner,1940,1h 40m,Approved,7.3,7.2K,78,"Judge Roy Bean, a self-appointed hanging judge in Vinegarroon, Texas, befriends saddle tramp Cole Harden, who opposes Bean's policy against homesteaders.",https://www.imdb.com/title/tt0033253/?ref_=sr_i_23
24. One Million B.C.,1940,1h 20m,Approved,5.7,1.8K,,Tale of prehistoric survival and love between a male and a female belonging to opposing tribes that happen to be at slightly different stages of evolution.,https://www.imdb.com/title/tt0032871/?ref_=sr_i_24
25. The Mortal Storm,1940,1h 40m,Approved,7.7,6.4K,,"The Roth family leads a quiet life in a small village in the German Alps during the early 1930s. After the Nazis come to power, the family is divided and Martin Breitner, a family friend, is caught up in the turmoil.",https://www.imdb.com/title/tt0032811/?ref_=sr_i_25
26. The Ghost Breakers,1940,1h 25m,Approved,7.0,4.4K,,"A radio broadcaster, his quaking manservant and an heiress investigate the mystery of a haunted castle in Cuba.",https://www.imdb.com/title/tt0032520/?ref_=sr_i_26
27. Gaslight,1940,1h 24m,Not Rated,7.3,5.6K,,"Twenty years after the murder of Alice Barlow, her house is finally occupied again. However, the husband from the couple who has moved in has a secret that he will do anything to keep hidden.",https://www.imdb.com/title/tt0031359/?ref_=sr_i_27
28. When the Daltons Rode,1940,1h 21m,Approved,6.4,973,,Fictionalized story of how the Dalton brothers were wronged by a crooked development company and became outlaws when the corrupt local courts offered them no justice.,https://www.imdb.com/title/tt0033254/?ref_=sr_i_28
29. Night Train to Munich,1940,1h 30m,Not Rated,7.2,5.9K,,"After Germany invades Czechia, the German and the British intelligence services try to capture Czech scientist Dr. Axel Bomasch (James Harcourt), inventor of a new type of armor-plating.",https://www.imdb.com/title/tt0032842/?ref_=sr_i_29
30. The Mad Doctor,1940,1h 30m,Approved,6.5,344,,"A crazed physician marries a wealthy women and, with the help of his demented assistant, murders them for their money.",https://www.imdb.com/title/tt0033861/?ref_=sr_i_30
31. The Long Voyage Home,1940,1h 45m,Approved,6.9,5.2K,,A merchant ship's crew tries to survive the loneliness of the sea and the coming of war.,https://www.imdb.com/title/tt0032728/?ref_=sr_i_31
"32. Dance, Girl, Dance",1940,1h 30m,Approved,6.8,3.3K,,"After a troupe of danseuses becomes unemployed, one of them takes up burlesque dancing while another dreams of performing ballet.",https://www.imdb.com/title/tt0032376/?ref_=sr_i_32
33. They Drive by Night,1940,1h 35m,Approved,7.2,9.6K,73,"When one of two truck-driving brothers loses an arm, they both join a transport company where the other is falsely charged as an accessory in the murder of the owner.",https://www.imdb.com/title/tt0033149/?ref_=sr_i_33
34. 3 Cheers for the Irish,1940,1h 39m,Approved,6.4,324,,"After 25 years on the NYPD, Peter Casey faces unexpected retirement and watches his daughter Maureen fall for the Scottish officer replacing him on his beat.",https://www.imdb.com/title/tt0033157/?ref_=sr_i_34
35. The Invisible Woman,1940,1h 12m,Approved,5.9,3.6K,56,An attractive model with an ulterior motive volunteers as guinea pig for an invisibility machine.,https://www.imdb.com/title/tt0032637/?ref_=sr_i_35
36. Flash Gordon Conquers the Universe,1940,3h 15m,Approved,6.6,1.6K,,"A ravaging plague has struck the Earth threatening no less than global extinction. This alien disease is believed to be the evil spawn of Ming, the merciless Emperor of Planet Mongo. The world's only hope now rests with Flash Gordon.",https://www.imdb.com/title/tt0032475/?ref_=sr_i_36
37. Kit Carson,1940,1h 37m,Approved,6.3,665,,"Indian fighter, trapper and frontier scout Kit Carson leads a wagon train of settlers from Fort Bridger, along the Oregon Trail through Shoshone territory, to California which plans to secede from Mexico.",https://www.imdb.com/title/tt0032670/?ref_=sr_i_37
38. Santa Fe Trail,1940,1h 50m,Approved,6.2,4.3K,,"In 1854, Jeb Stuart, George Custer and other graduates from West Point are posted to Kansas to help pacify the territory before railroad construction to Santa Fe can resume.",https://www.imdb.com/title/tt0033021/?ref_=sr_i_38
39. Our Town,1940,1h 30m,Approved,6.5,3.2K,,Change comes slowly to a small New Hampshire town in the early 20th century.,https://www.imdb.com/title/tt0032881/?ref_=sr_i_39
40. The Mummy's Hand,1940,1h 7m,Approved,6.0,5K,,"Archaeologists defile the tomb of mummified Kharis, who was buried alive for falling in love with an Egyptian princess.",https://www.imdb.com/title/tt0032818/?ref_=sr_i_40
41. Stranger on the Third Floor,1940,1h 4m,Approved,6.8,4.8K,,"An aspiring reporter is the key witness at the murder trial of a young man accused of cutting a café owner's throat, and is soon accused of a similar crime himself.",https://www.imdb.com/title/tt0033107/?ref_=sr_i_41
42. The Invisible Man Returns,1940,1h 21m,Approved,6.4,5.7K,48,"The owner of a coal mining operation, falsely imprisoned for fratricide, takes a drug to make him invisible, despite its side effect: gradual madness.",https://www.imdb.com/title/tt0032635/?ref_=sr_i_42
43. The Bank Dick,1940,1h 12m,Approved,7.1,8K,,Henpecked Egbert Sousé has comic adventures as a substitute film director and unlikely bank guard.,https://www.imdb.com/title/tt0032234/?ref_=sr_i_43
44. Susan and God,1940,1h 57m,Approved,5.9,1.5K,,"Susan Trexel is a wealthy socialite who, while vacationing in Europe undergoes a religious transformation. On her return to America, Susan takes on the task of spreading her new-found religious experience with her closest friends - only to drive them crazy. Meanwhile, her husband Barrie, and daughter Blossom yearn for a stable family life. Barrie will even become sober, hoping that Susan will heed her own advice, and save their marriage and family.",https://www.imdb.com/title/tt0033117/?ref_=sr_i_44
45. Abe Lincoln in Illinois,1940,1h 50m,Approved,7.3,2.2K,,"Humble Abraham Lincoln gains the respect of his Illinois neighbors, growing in stature and respect until he is elected President in 1860 and departs for Washington.",https://www.imdb.com/title/tt0032181/?ref_=sr_i_45
46. Virginia City,1940,2h 1m,Approved,6.8,3.1K,,"Union officer Kerry Bradford escapes from Confederate prison and is sent to Virginia City, Nevada, where he finds out that the former commander of his prison, Vance Irby, is planning to send $5 million in gold to save the Confederacy.",https://www.imdb.com/title/tt0033226/?ref_=sr_i_46
47. East of the River,1940,1h 14m,Approved,6.3,512,,"Two troublesome boys grow into very different men, one becoming a hoodlum and the other embracing college, but both are in love with the same girl.",https://www.imdb.com/title/tt0032429/?ref_=sr_i_47
48. North West Mounted Police,1940,2h 6m,Approved,6.3,1.9K,,"In 1885, a Texas Ranger travels to Canada to arrest a trapper who's wanted for murder and who's stirring up the Natives in a rebellion against the Canadian government.",https://www.imdb.com/title/tt0032850/?ref_=sr_i_48
49. The Return of Frank James,1940,1h 32m,Approved,6.6,3.8K,,Frank James continues to avoid arrest in order to take revenge on the Ford brothers for their murder of his brother Jesse.,https://www.imdb.com/title/tt0032983/?ref_=sr_i_49
50. Pastor Hall,1940,1h 35m,,7.1,188,,"This film is based on the story of Pastor Martin Neimuller, who was sent to Dachau concentration camp for criticizing the Nazi party. The small German village of Altdorf in the 1930s has to come to terms with Chancellor Hitler and the arrival of a platoon of Stormtroopers who go about teaching and enforcing ""The New Order"", but Pastor Hall is a kind and gentle man who won't be cowed. Some villagers join the Nazi party avidly, some just go along with things, hoping for a quiet life, but Pastor Hall takes his convictions to the pulpit.",https://www.imdb.com/title/tt0032894/?ref_=sr_i_50
51. A Chump at Oxford,1940,1h 2m,Approved,7.2,4.5K,,"As a reward for capturing a bank robber, Stan and Ollie get scholarships to Oxford, but are met with resentment by other students.",https://www.imdb.com/title/tt0032339/?ref_=sr_i_51
52. Dr. Cyclops,1940,1h 17m,Approved,6.4,3K,,A mad scientist working in the South American jungle miniaturizes his colleagues when he feels his megalomania is threatened.,https://www.imdb.com/title/tt0032412/?ref_=sr_i_52
53. Seven Sinners,1940,1h 27m,Approved,6.5,1.8K,,"Banished from various U.S. protectorates in the Pacific, a saloon entertainer uses her femme-fatale charms to woo politicians, navy personnel, gangsters, riff-raff, judges and a ship's doctor in order to achieve her aims.",https://www.imdb.com/title/tt0033038/?ref_=sr_i_53
54. Swiss Family Robinson,1940,1h 33m,,6.3,874,,A family of Swiss origin living in London during the onslaught against Europe by Napolean seeks to leave and emigrate to Australia to nurture their values and raise their sons.,https://www.imdb.com/title/tt0033124/?ref_=sr_i_54
55. Second Chorus,1940,1h 24m,Approved,5.7,1.8K,,"After perennial college students Danny O'Neill and Hank Taylor are forced to make it on their own, the competitive pair get jobs with Artie Shaw's band and reunite with ex-manager Ellen Miller.",https://www.imdb.com/title/tt0033029/?ref_=sr_i_55
56. The Lone Wolf Strikes,1940,1h 7m,Approved,6.4,472,,"Delia Jordan's father is murdered and some very valuable jewelry stolen. She hires reformed thief Michael Lanyard to find killer and jewels, before the police begin to suspect him.",https://www.imdb.com/title/tt0032726/?ref_=sr_i_56
"57. All This, and Heaven Too",1940,2h 21m,Approved,7.4,5.6K,,A duchess's irrational behavior toward her children's governess triggers tragic events that will change her family's lives forever.,https://www.imdb.com/title/tt0032194/?ref_=sr_i_57
58. The Great McGinty,1940,1h 22m,Approved,7.2,4.7K,,"Dan McGinty has great success in his chosen field of crooked politics, but he endangers it all in one crazy moment of honesty.",https://www.imdb.com/title/tt0032554/?ref_=sr_i_58
59. Lucky Partners,1940,1h 39m,Approved,6.5,1.1K,,Two strangers share a sweepstakes ticket and then embark on an imaginary honeymoon with their winnings.,https://www.imdb.com/title/tt0032733/?ref_=sr_i_59
60. Dark Command,1940,1h 34m,Approved,6.7,3.2K,,"In Kansas during the Civil War, opposing pro-Union and pro-Confederate camps clash and visiting Texan Bob Seton runs afoul of William Cantrell's Raiders.",https://www.imdb.com/title/tt0032383/?ref_=sr_i_60
61. The Green Hornet,1940,4h 18m,Approved,6.4,749,,A newspaper publisher and his Korean servant fight crime as vigilantes who pose as a notorious masked gangster and his aide.,https://www.imdb.com/title/tt0031394/?ref_=sr_i_61
62. The Foundling,1940,1h 8m,,7.5,846,,Old woman came to have a drink of water. Then apartment owners looked around - no piano. And many other adventures of Natasha and her friends.,https://www.imdb.com/title/tt0184823/?ref_=sr_i_62
63. Castle on the Hudson,1940,1h 17m,Approved,6.7,922,,"An arrogant mobster, sentenced to a long prison term in Sing Sing, becomes a changed man when given a chance by the fair and progressive warden.",https://www.imdb.com/title/tt0032315/?ref_=sr_i_63
64. Bastard,1940,1h 27m,,5.5,14,,"Siberian hunter Burtaj learns from his dying father that he originates from German farmers on his mother's side. He is thus a ""bastard"", since the hunters and peasants have been enemies since ancient times.",https://www.imdb.com/title/tt0032240/?ref_=sr_i_64
65. Black Friday,1940,1h 10m,Approved,6.3,3.1K,,"Dr. Sovac transplants the brain of a gangster into his professor friend's body to save his life, but there is a side effect that causes a dangerous split personality.",https://www.imdb.com/title/tt0032258/?ref_=sr_i_65
66. Brigham Young,1940,1h 54m,Approved,6.3,1.2K,,"In 1844, after the assassination of Mormon leader Joseph Smith by an angry mob in Illinois, the Mormons choose Brigham Young as their new leader and follow him to a new promised land in Utah.",https://www.imdb.com/title/tt0032281/?ref_=sr_i_66
67. Boom Town,1940,1h 59m,Approved,7.0,4K,,"Two buddies who rise from fly-by-night wildcatters to oil tycoons over a ten-year period, are in love with the same woman.",https://www.imdb.com/title/tt0032273/?ref_=sr_i_67
68. Brother Orchid,1940,1h 28m,Approved,7.0,3.3K,,"After retired racket boss John Sarto tries to reclaim his place and his former friends try to kill him, he finds solace in a monastery and reinvents himself as a pious monk.",https://www.imdb.com/title/tt0032285/?ref_=sr_i_68
69. Charlie Chan's Murder Cruise,1940,1h 16m,Approved,7.1,1.5K,,Charlie tries to discover the identity of a strangler who strikes multiple times on a cruise ship bound from Honolulu to California.,https://www.imdb.com/title/tt0032326/?ref_=sr_i_69
70. Charlie Chan in Panama,1940,1h 7m,Approved,7.1,1.6K,,"Inspector Chan investigates a group of travelers, one of whom is a saboteur.",https://www.imdb.com/title/tt0032325/?ref_=sr_i_70
71. Primrose Path,1940,1h 33m,Approved,6.8,1.9K,,"A young woman from a family of prostitutes falls in love with a hard-working man, but after he finds out the truth about her background, their romance becomes jeopardized.",https://www.imdb.com/title/tt0032946/?ref_=sr_i_71
72. My Little Chickadee,1940,1h 23m,Approved,6.8,3.1K,,"After a scandal runs a gold-digger out of town, she meets a con artist and becomes embroiled in a string of petty deceits.",https://www.imdb.com/title/tt0032828/?ref_=sr_i_72
73. The House of the Seven Gables,1940,1h 29m,Approved,7.0,1.6K,54,"Based on the novel by Nathaniel Hawthorne, this classic film follows a family feud between two brothers and an ancient curse that haunts them.",https://www.imdb.com/title/tt0032610/?ref_=sr_i_73
74. Saps at Sea,1940,56m,Approved,7.1,3.2K,,"Oliver suffers a nervous breakdown as a result of working in a horn factory, but after he follows doctor's orders about getting some sea air, he finds an ex-con is aboard.",https://www.imdb.com/title/tt0033022/?ref_=sr_i_74
75. The Rothschilds,1940,1h 37m,,6.0,1.8K,,"Anti-semitic Nazi propaganda ""biography"" of the Rothschilds, a German Jewish family whose members rose to the top of the European banking community during the Napoleonic era.",https://www.imdb.com/title/tt0248379/?ref_=sr_i_75
76. Jud Süß,1940,1h 38m,,5.0,3.5K,,Infamous anti-Semitic Nazi propaganda historical drama about Duke Karl Alexander of Württemberg and his treasurer Süß Oppenheimer.,https://www.imdb.com/title/tt0032653/?ref_=sr_i_76
77. It All Came True,1940,1h 37m,Approved,6.6,1.6K,51,"After crooked nightclub owner Chips Maguire murders a police informant, he blackmails his piano player to allow him to stay at his eccentric mother's boarding house.",https://www.imdb.com/title/tt0032643/?ref_=sr_i_77
78. Comrade X,1940,1h 44m,Approved,6.6,1.9K,,An American reporter smuggling news out of Soviet Moscow is blackmailed into helping a beautiful Communist leave the country.,https://www.imdb.com/title/tt0032349/?ref_=sr_i_78
79. The Man with Nine Lives,1940,1h 14m,Approved,6.5,1.2K,,A medical researcher visits the deserted home of a pioneer in cryogenic science who disappeared 10 years earlier and finds him frozen in ice but still alive.,https://www.imdb.com/title/tt0032753/?ref_=sr_i_79
80. Before I Hang,1940,1h 2m,Approved,6.1,1.5K,,"A physician on death row for a mercy killing is allowed to experiment on a serum using a criminals' blood, but secretly tests it on himself. He gets a pardon, but finds out he's become a Jekyll-&-Hyde.",https://www.imdb.com/title/tt0032245/?ref_=sr_i_80
81. Road to Singapore,1940,1h 25m,Approved,6.6,4.2K,63,Two playboys try to forget previous romances in Singapore - until they meet a beautiful dancer.,https://www.imdb.com/title/tt0032993/?ref_=sr_i_81
82. Beyond Tomorrow,1940,1h 24m,Approved,6.5,2.5K,,The ghosts of three elderly industrialists killed in an airplane crash return to Earth to help reunite a young couple they initially brought together.,https://www.imdb.com/title/tt0032247/?ref_=sr_i_82
83. Strange Cargo,1940,1h 53m,Approved,6.9,3.1K,,Convicts escaping from Devil's Island come under the influence of a strange Christ-like figure.,https://www.imdb.com/title/tt0033105/?ref_=sr_i_83
84. I Love You Again,1940,1h 39m,Approved,7.4,4K,,Boring businessman Larry Wilson recovers from amnesia and discovers he's really a con man...and loves his soon-to-be-ex wife.,https://www.imdb.com/title/tt0032617/?ref_=sr_i_84
85. Down Argentine Way,1940,1h 29m,Approved,6.4,1.4K,,An American girl on vacation in Argentina falls for a wealthy racehorse owner.,https://www.imdb.com/title/tt0032410/?ref_=sr_i_85
86. Go West,1940,1h 20m,Approved,6.8,6K,,"The Marx Brothers come to the rescue in the Wild West after a young man, trying to settle an old family feud so he can marry the girl he loves, runs afoul of crooks.",https://www.imdb.com/title/tt0032536/?ref_=sr_i_86
87. Flowing Gold,1940,1h 21m,Approved,6.5,556,,"In the American oilfields, a fugitive from justice's destiny is intertwined with the fortunes and the misfortunes of a small oil company that hires him as a roughneck.",https://www.imdb.com/title/tt0032481/?ref_=sr_i_87
88. Arizona,1940,2h 5m,Approved,6.8,1.6K,,"In Tucson of the 1860s, a pioneer woman struggles to succeed in the freight and cattle business while at risk at the hands of corrupt and violent local businessmen and rampaging Indians.",https://www.imdb.com/title/tt0032221/?ref_=sr_i_88
89. The Lone Wolf Meets a Lady,1940,1h 11m,Approved,6.4,476,,"A hardworking secretary for a rich woman finds herself engaged to the woman's son and accused of a murder she didn't commit. Lanyard, the Lone Wolf, and Jamison set out to find the real killer.",https://www.imdb.com/title/tt0032725/?ref_=sr_i_89
90. Christmas in July,1940,1h 7m,Approved,7.3,4.6K,,"After the co-workers of an ambitious clerk trick him into thinking he has won $25,000 in a slogan contest, he begins to use the money to fulfill his dreams. What will happen when the ruse is discovered?",https://www.imdb.com/title/tt0032338/?ref_=sr_i_90
91. Strike Up the Band,1940,2h,Approved,6.8,2K,59,"A high school boy wants to become a professional musician, and his gal pal wants to become his best girl. They work together staging big band shows with fellow classmates in the hopes of hitting it big.",https://www.imdb.com/title/tt0033110/?ref_=sr_i_91
92. The Ape,1940,1h 2m,Approved,4.7,2.2K,,Dr. Bernard Adrian is a kindly mad scientist who seeks to cure a young woman's polio. He needs spinal fluid from a human to complete the formula for his experimental serum.,https://www.imdb.com/title/tt0032215/?ref_=sr_i_92
93. Knute Rockne All American,1940,1h 38m,Approved,6.7,2.2K,,The story of legendary Notre Dame football player and coach Knute Rockne.,https://www.imdb.com/title/tt0032676/?ref_=sr_i_93
94. June Night,1940,1h 28m,TV-PG,6.0,758,,"When Kerstin Norback is shot and gravely wounded by her lover, the trial causes a public scandal, forcing her to move to Stockholm under an assumed name. There she befriends a group of women and attempts to rebuild her life.",https://www.imdb.com/title/tt0032655/?ref_=sr_i_94
95. Broadway Melody of 1940,1940,1h 42m,Approved,7.3,2.9K,,"Johnny Brett and King Shaw are an unsuccessful dance team in New York. A producer discovers Brett as the new partner for Clare Bennett but Brett, who thinks he is one of the people they lent money to, gives him the name of his partner.",https://www.imdb.com/title/tt0032284/?ref_=sr_i_95
96. The Fatal Hour,1940,1h 8m,Approved,5.4,1.4K,,"When Captain Street's best friend Dan Grady is murdered, Street receives help from Chinese detective James Lee Wong and local newspaper reporter Bobbie Logan.",https://www.imdb.com/title/tt0032457/?ref_=sr_i_96
97. The Son of Monte Cristo,1940,1h 42m,Approved,6.2,918,,"General Gurko Lanen is the dictator of Lichtenburg, a country set in the Balkans. With the help of Napoleon II, the rightful ruler Grand Duchess Zona aims to overthrow the general. She is also helped by the visiting Count of Monte Cristo.",https://www.imdb.com/title/tt0033076/?ref_=sr_i_97
98. Phantom of Chinatown,1940,1h 2m,Approved,5.9,890,,"Researcher James Lee Wong is on the scene as archaeologist Dr. John Benton, recently returned from an expedition in China where a valuable ancient scroll was recovered, is murdered while giving a lecture on the expedition.",https://www.imdb.com/title/tt0032903/?ref_=sr_i_98
99. You're Missing the Point,1940,1h 52m,Not Rated,7.9,1.6K,,"The boyfriend (Cantinflas) of the servant of a rich industrial man, gets into the house in order to kill a mad dog. Suddenly this man appears so the servant tells him that Cantinflas is his wife's brother (Leonardo), who had been lost for years. The rich man then remembers that his father in law's testament could only be paid when all brothers get together, so treats Cantinflas, a real bum, as a king.",https://www.imdb.com/title/tt0032186/?ref_=sr_i_99
100. The Lady in Question,1940,1h 20m,Approved,6.3,976,,A juror in a murder trial takes pity on the recently acquitted defendant and invites her to move into his family's home - and his son soon falls in love with her.,https://www.imdb.com/title/tt0032686/?ref_=sr_i_100
101. The Howards of Virginia,1940,1h 56m,Approved,6.0,1.3K,,"Just prior to the American War of Independence, aristocratic Virginian Jane Peyton marries unsophisticated rustic farmer and surveyor Matt Howard who takes her to his Shenandoah Valley plantation and later goes to war.",https://www.imdb.com/title/tt0032612/?ref_=sr_i_101
102. The Shadow,1940,4h 45m,Approved,6.8,392,,"The Shadow battles a villain known as The Black Tiger, who has the power to make himself invisible and is trying to take over the world with his death ray.",https://www.imdb.com/title/tt0033040/?ref_=sr_i_102
103. City for Conquest,1940,1h 44m,Approved,7.2,2.8K,,"Danny is a content truck driver, but his girl Peggy shows potential as a dancer and hopes he too can show ambition. Danny acquiesces and pursues boxing to please her, but the two begin to spend more time working than time together.",https://www.imdb.com/title/tt0032342/?ref_=sr_i_103
104. No Time for Comedy,1940,1h 33m,Approved,6.2,1.3K,,"Playwright Gaylord Esterbrook scores a hit with his first Broadway play, both with the critics and with leading lady Linda Paige. He and Linda are happily married until a patroness of the arts convinces Esterbrook to forget about comedy and concentrate on writing a tragedy. The end result nearly destroys his career and his marriage.",https://www.imdb.com/title/tt0032846/?ref_=sr_i_104
105. The Stars Look Down,1940,1h 50m,Approved,7.0,1.2K,,"In a small coal-mining village, Bob Fenwick leads a strike over safety standards at the local colliery. Meanwhile, his son David goes off to university with the hope one day to return to help the miners with their working conditions.",https://www.imdb.com/title/tt0031976/?ref_=sr_i_105
106. Too Many Husbands,1940,1h 21m,Approved,6.4,1.8K,,Long-missing Bill Cardew returns to find his wife Vicky remarried...and in no hurry to settle for just one husband.,https://www.imdb.com/title/tt0033174/?ref_=sr_i_106
107. Drums of Fu Manchu,1940,4h 29m,Approved,6.9,342,,"The nefarious Dr. Fu Manchu searches for the keys to the tomb of Genghis Khan, in order to fulfill a prophecy that will enable him to conquer the world. His nemesis, Dr. Nayland Smith, and his associates fight to keep the evil doctor from getting his hands on the keys.",https://www.imdb.com/title/tt0032420/?ref_=sr_i_107
108. You'll Find Out,1940,1h 37m,Approved,6.0,1.6K,,"The manager of Kay Kyser's band books them for a birthday party bash for an heiress at a spooky mansion, where sinister forces try to kill her.",https://www.imdb.com/title/tt0033283/?ref_=sr_i_108
109. Charlie Chan at the Wax Museum,1940,1h 3m,Approved,7.0,1.8K,,"An escaped convicted murderer hides out at a New York wax museum where he hopes to get plastic surgery, which will help him revenge himself on Charlie Chan.",https://www.imdb.com/title/tt0032324/?ref_=sr_i_109
110. Hullabaloo,1940,1h 18m,Approved,5.9,265,,A movie musical centered on merrily befogged Merriweather's attempt to restore his career - all while reuniting with his three children (from his three alimony-seeking ex-wives!).,https://www.imdb.com/title/tt0032614/?ref_=sr_i_110
111. Murder Over New York,1940,1h 5m,Approved,6.9,1.4K,,"When Charlie's old friend from Scotland Yard is murdered when they attend a police convention in New York, Chan picks up the case he was working on.",https://www.imdb.com/title/tt0032819/?ref_=sr_i_111
112. Blackout,1940,1h 20m,Not Rated,6.9,1.4K,,"Early in World War II, Danish sea captain Andersen, delayed in a British port, tangles with German spies.",https://www.imdb.com/title/tt0032356/?ref_=sr_i_112
